Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Jarrett Culver,culveja01,25.5,0,10,.000,0,3,.000,0,0,,4,6,10,0,1,1,1,1,0,-12
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Naz Reid,reidna01,19.9,4,6,.667,1,1,1.000,2,2,1.000,2,1,3,1,0,0,0,3,11,-12
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Anthony Edwards,edwaran01,24.7,4,10,.400,4,7,.571,0,0,,0,0,0,0,0,1,0,1,12,-21
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Juancho HernangÃ³mez,hernaju01,18.466666666666665,1,5,.200,0,3,.000,0,0,,0,4,4,0,1,0,2,0,2,-1
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Jordan McLaughlin,mclaujo01,18.116666666666667,1,4,.250,0,1,.000,0,0,,0,0,0,9,0,0,2,1,2,-2
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Jarred Vanderbilt,vandeja01,15.633333333333333,4,5,.800,0,0,,1,2,.500,3,3,6,1,1,1,0,0,9,0
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Jake Layman,laymaja01,13.05,2,4,.500,0,1,.000,0,0,,0,1,1,1,1,2,0,3,4,-7
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Ed Davis,davised01,12.466666666666667,0,1,.000,0,0,,0,0,,1,5,6,1,0,1,0,0,0,-11
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Jaden McDaniels,mcdanja02,7.483333333333333,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,0,2,1,3,5
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Paul George,georgpa01,28.516666666666666,6,12,.500,4,6,.667,2,2,1.000,0,6,6,5,0,2,4,3,18,16
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Luke Kennard,kennalu01,28.483333333333334,6,9,.667,3,4,.750,0,0,,0,3,3,4,0,0,2,3,15,15
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Nicolas Batum,batumni01,23.716666666666665,2,6,.333,1,4,.250,2,2,1.000,0,5,5,3,1,0,1,3,7,20
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Patrick Beverley,beverpa01,21.95,4,7,.571,4,5,.800,0,0,,1,2,3,1,1,0,1,2,12,13
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Serge Ibaka,ibakase01,21.65,7,12,.583,0,2,.000,2,2,1.000,0,8,8,4,0,2,1,1,16,16
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Reggie Jackson,jacksre01,26.05,4,9,.444,2,4,.500,1,2,.500,1,3,4,4,4,1,0,2,11,10
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Terance Mann,mannte01,24.833333333333332,2,6,.333,0,0,,0,0,,1,3,4,3,0,1,1,3,4,3
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Lou Williams,willilo02,20.166666666666668,7,11,.636,1,2,.500,5,6,.833,1,2,3,5,0,0,1,0,20,26
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Ivica Zubac,zubaciv01,18.5,5,7,.714,0,0,,2,2,1.000,2,2,4,1,0,3,0,0,12,12
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Amir Coffey,coffeam01,11.35,2,3,.667,1,2,.500,0,0,,0,1,1,1,0,0,0,0,5,-6
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Mfiondu Kabengele,kabenmf01,7.85,0,4,.000,0,2,.000,0,0,,0,2,2,0,0,0,2,3,0,-5
"Tue, Dec 29, 2020",STAPLES Center,Los Angeles Clippers,Minnesota Timberwolves,Daniel Oturu,oturuda01,6.933333333333334,2,2,1.000,0,0,,0,0,,1,2,3,1,0,1,0,1,4,-5
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Giannis Antetokounmpo,antetgi01,38.016666666666666,10,18,.556,2,6,.333,4,4,1.000,2,11,13,10,3,1,4,3,26,-5
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Khris Middleton,middlkh01,37.0,3,15,.200,0,4,.000,2,2,1.000,0,7,7,9,1,0,2,5,8,-9
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Jrue Holiday,holidjr01,33.95,4,15,.267,3,7,.429,2,2,1.000,1,3,4,5,2,1,0,5,13,-1
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Donte DiVincenzo,divindo01,30.116666666666667,5,14,.357,3,7,.429,2,2,1.000,4,1,5,1,3,1,3,2,15,-4
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Brook Lopez,lopezbr01,25.716666666666665,3,11,.273,1,3,.333,0,0,,6,2,8,0,2,1,0,3,7,-5
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Bobby Portis,portibo01,17.95,4,8,.500,1,2,.500,2,2,1.000,1,1,2,0,1,1,0,1,11,-11
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Pat Connaughton,connapa01,17.45,4,6,.667,4,6,.667,0,0,,0,3,3,0,1,0,0,0,12,-3
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Bryn Forbes,forbebr01,16.216666666666665,4,6,.667,1,3,.333,0,1,.000,1,2,3,0,0,0,2,1,9,0
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,D.J. Augustin,augusdj01,12.716666666666667,1,5,.200,1,3,.333,0,0,,0,0,0,1,1,0,1,1,3,-12
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Thanasis Antetokounmpo,antetth01,10.783333333333333,2,4,.500,0,0,,0,0,,1,1,2,0,0,1,1,4,4,-5
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Tyler Herro,herroty01,38.81666666666667,8,13,.615,2,6,.333,3,4,.750,1,14,15,4,0,0,4,3,21,10
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Bam Adebayo,adebaba01,35.45,7,13,.538,0,0,,8,10,.800,1,7,8,10,1,2,2,1,22,11
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Avery Bradley,bradlav01,29.65,6,11,.545,2,6,.333,2,2,1.000,0,2,2,0,1,0,1,2,16,2
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Duncan Robinson,robindu01,23.816666666666666,2,4,.500,2,4,.500,3,3,1.000,0,3,3,0,2,0,2,1,9,4
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Andre Iguodala,iguodan01,19.983333333333334,0,3,.000,0,3,.000,0,0,,0,4,4,2,0,1,2,1,0,-3
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Kelly Olynyk,olynyke01,28.983333333333334,5,10,.500,3,7,.429,2,2,1.000,3,5,8,4,0,1,3,2,15,16
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Goran DragiÄ,dragigo01,26.516666666666666,9,17,.529,4,7,.571,4,6,.667,2,3,5,2,0,0,4,2,26,14
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Gabe Vincent,vincega01,15.183333333333334,2,6,.333,2,5,.400,1,1,1.000,0,2,2,2,0,0,0,4,7,10
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Precious Achiuwa,achiupr01,12.016666666666667,0,2,.000,0,0,,0,0,,3,2,5,0,0,1,3,2,0,-2
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Kendrick Nunn,nunnke01,9.383333333333333,1,3,.333,0,1,.000,1,1,1.000,0,0,0,1,1,0,1,0,3,-7
"Wed, Dec 30, 2020",AmericanAirlines Arena,Miami Heat,Milwaukee Bucks,Maurice Harkless,harklma01,0.13333333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,De'Andre Hunter,huntede01,33.43333333333333,4,13,.308,3,9,.333,0,0,,2,6,8,3,1,0,0,6,11,3
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Cam Reddish,reddica01,31.966666666666665,5,11,.455,2,7,.286,8,10,.800,1,2,3,1,0,1,1,3,20,3
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Trae Young,youngtr01,31.933333333333334,8,18,.444,0,4,.000,14,16,.875,3,3,6,11,0,0,5,0,30,5
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,John Collins,collijo01,30.566666666666666,12,20,.600,2,5,.400,4,5,.800,4,6,10,1,1,0,1,4,30,5
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Clint Capela,capelca01,19.933333333333334,3,7,.429,0,0,,1,2,.500,3,9,12,0,0,1,1,0,7,1
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Bogdan BogdanoviÄ,bogdabo01,28.716666666666665,7,14,.500,6,11,.545,2,2,1.000,0,4,4,1,1,0,0,2,22,-6
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Kevin Huerter,huertke01,21.083333333333332,3,6,.500,1,2,.500,0,0,,1,1,2,4,1,0,0,0,7,-10
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Solomon Hill,hillso01,16.716666666666665,3,6,.500,3,5,.600,0,0,,1,1,2,0,0,0,1,3,9,-9
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Rajon Rondo,rondora01,16.066666666666666,0,2,.000,0,2,.000,0,0,,1,1,2,6,1,0,2,1,0,-9
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Bruno Fernando,fernabr01,6.433333333333334,0,0,,0,0,,0,0,,1,3,4,0,0,0,1,0,0,-4
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Danilo Gallinari,gallida01,3.15,2,2,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,5,1
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Kevin Durant,duranke01,34.983333333333334,11,22,.500,2,6,.333,9,9,1.000,1,10,11,9,1,1,4,1,33,1
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Kyrie Irving,irvinky01,34.0,10,27,.370,3,11,.273,2,2,1.000,0,2,2,6,2,0,1,4,25,-6
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Joe Harris,harrijo01,30.566666666666666,8,11,.727,6,8,.750,1,2,.500,0,2,2,2,0,1,0,5,23,-7
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,TimothÃ© Luwawu-Cabarrot,luwawti01,26.416666666666668,1,5,.200,1,4,.250,0,0,,0,1,1,2,0,0,0,2,3,-5
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,DeAndre Jordan,jordade01,15.216666666666667,2,2,1.000,0,0,,1,2,.500,0,1,1,0,1,1,0,3,5,-8
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Jarrett Allen,allenja01,24.433333333333334,6,7,.857,0,0,,3,5,.600,5,8,13,1,0,0,2,3,15,8
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Caris LeVert,leverca01,24.216666666666665,4,13,.308,2,6,.333,0,0,,2,2,4,8,0,0,1,1,10,11
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Taurean Prince,princta02,18.55,5,5,1.000,2,2,1.000,0,0,,0,3,3,1,1,0,0,1,12,7
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Landry Shamet,shamela01,17.433333333333334,5,5,1.000,2,2,1.000,2,2,1.000,1,0,1,0,1,0,0,2,14,11
"Wed, Dec 30, 2020",Barclays Center,Brooklyn Nets,Atlanta Hawks,Jeff Green,greenje02,14.183333333333334,2,3,.667,1,2,.500,0,1,.000,0,2,2,1,0,0,0,2,5,8
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Kyle Anderson,anderky01,28.116666666666667,3,11,.273,0,4,.000,3,4,.750,0,4,4,9,0,1,8,2,9,-7
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Dillon Brooks,brookdi01,27.883333333333333,6,18,.333,2,9,.222,2,2,1.000,3,2,5,2,1,0,3,2,16,-18
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Jonas ValanÄiÅ«nas,valanjo01,24.166666666666668,7,11,.636,1,1,1.000,5,7,.714,4,7,11,1,0,0,5,2,20,-13
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Tyus Jones,jonesty01,22.816666666666666,3,7,.429,0,2,.000,0,0,,0,2,2,2,2,1,1,0,6,-24
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Grayson Allen,allengr01,11.583333333333334,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,0,0,-16
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Desmond Bane,banede01,31.9,6,11,.545,3,6,.500,1,1,1.000,2,2,4,0,2,0,2,2,16,-10
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Brandon Clarke,clarkbr01,25.85,4,13,.308,0,2,.000,2,6,.333,1,6,7,1,1,1,1,1,10,-7
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Gorgui Dieng,dienggo01,23.833333333333332,6,10,.600,2,5,.400,3,3,1.000,2,4,6,2,1,0,0,2,17,-6
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,John Konchar,konchjo01,22.7,4,7,.571,1,1,1.000,0,0,,0,3,3,5,1,0,0,1,9,3
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Sean McDermott,mcderse01,21.133333333333333,1,4,.250,0,2,.000,2,2,1.000,2,1,3,2,0,0,1,1,4,3
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Jaylen Brown,brownja02,28.95,15,21,.714,7,10,.700,5,6,.833,1,4,5,4,1,0,4,1,42,22
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Marcus Smart,smartma01,26.316666666666666,5,11,.455,4,9,.444,0,0,,0,2,2,4,3,1,2,1,14,8
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Jayson Tatum,tatumja01,23.233333333333334,6,12,.500,3,5,.600,1,1,1.000,0,4,4,3,1,0,0,0,16,29
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Jeff Teague,teaguje01,21.333333333333332,2,6,.333,0,2,.000,0,0,,0,5,5,4,4,0,1,1,4,22
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Daniel Theis,theisda01,19.15,5,7,.714,0,1,.000,2,3,.667,2,3,5,2,1,2,2,4,12,-2
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Robert Williams,williro04,22.816666666666666,3,4,.750,0,0,,0,0,,4,6,10,2,1,4,2,2,6,28
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Payton Pritchard,pritcpa01,21.233333333333334,4,6,.667,0,0,,0,0,,0,2,2,3,2,0,1,3,8,10
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Grant Williams,willigr01,20.633333333333333,1,4,.250,0,2,.000,0,0,,0,2,2,0,2,0,0,4,2,1
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Aaron Nesmith,nesmiaa01,19.816666666666666,2,7,.286,1,5,.200,0,0,,1,2,3,1,0,1,1,3,5,-7
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Semi Ojeleye,ojelese01,12.166666666666666,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,0,2,4
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Carsen Edwards,edwarca01,12.0,4,8,.500,1,3,.333,0,0,,1,2,3,2,0,1,1,2,9,-6
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Tremont Waters,watertr01,6.3,1,1,1.000,0,0,,2,2,1.000,0,0,0,2,2,0,2,0,4,-7
"Wed, Dec 30, 2020",TD Garden,Boston Celtics,Memphis Grizzlies,Tacko Fall,fallta01,6.033333333333333,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,2,0,0,2,-7
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Gordon Hayward,haywago01,30.983333333333334,4,16,.250,1,6,.167,2,2,1.000,1,6,7,3,1,0,3,4,11,8
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Terry Rozier,roziete01,30.183333333333334,8,17,.471,2,7,.286,0,0,,1,4,5,3,0,1,3,4,18,11
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Bismack Biyombo,biyombi01,29.883333333333333,3,6,.500,0,0,,3,5,.600,4,2,6,4,0,1,2,5,9,8
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Devonte' Graham,grahade01,29.316666666666666,3,8,.375,2,5,.400,1,1,1.000,0,0,0,5,2,0,1,2,9,20
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,P.J. Washington,washipj01,17.583333333333332,4,6,.667,1,2,.500,2,2,1.000,1,1,2,3,0,0,2,5,11,23
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Miles Bridges,bridgmi02,29.716666666666665,6,9,.667,4,6,.667,4,4,1.000,0,16,16,2,0,2,5,1,20,18
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,LaMelo Ball,ballla01,29.416666666666668,7,10,.700,4,5,.800,4,4,1.000,4,4,8,5,1,1,2,3,22,8
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Jalen McDaniels,mcdanja01,16.183333333333334,4,5,.800,1,2,.500,1,1,1.000,0,1,1,0,0,0,4,2,10,-9
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Caleb Martin,martica02,14.35,2,3,.667,0,0,,0,2,.000,1,3,4,4,1,0,0,1,4,15
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Cody Martin,martico01,7.6,2,2,1.000,0,0,,0,0,,0,0,0,0,1,0,1,1,4,0
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Vernon Carey Jr.,careyve01,3.6666666666666665,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,1,0,0,0,-4
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Nick Richards,richani01,1.1166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Tim Hardaway Jr.,hardati02,27.516666666666666,7,10,.700,3,6,.500,1,1,1.000,0,2,2,1,1,0,1,0,18,-27
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Josh Richardson,richajo01,26.783333333333335,1,10,.100,0,4,.000,2,2,1.000,1,1,2,2,0,1,1,2,4,-23
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Dwight Powell,poweldw01,24.266666666666666,2,6,.333,0,1,.000,5,7,.714,3,1,4,2,1,1,2,3,9,-21
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Dorian Finney-Smith,finnedo01,24.083333333333332,2,8,.250,1,6,.167,0,0,,4,2,6,0,1,1,1,2,5,-22
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Luka DonÄiÄ,doncilu01,24.066666666666666,4,10,.400,0,5,.000,4,7,.571,0,2,2,5,2,0,3,3,12,-27
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Maxi Kleber,klebima01,20.916666666666668,4,5,.800,4,5,.800,0,0,,1,5,6,1,0,2,2,1,12,-9
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Jalen Brunson,brunsja01,20.266666666666666,5,13,.385,2,5,.400,4,6,.667,0,4,4,4,1,0,1,0,16,4
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Trey Burke,burketr01,19.766666666666666,1,9,.111,1,6,.167,0,0,,0,1,1,4,2,0,1,0,3,0
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,James Johnson,johnsja01,19.25,3,8,.375,0,2,.000,1,3,.333,2,4,6,4,2,1,0,1,7,10
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Josh Green,greenjo02,12.733333333333333,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,10
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Willie Cauley-Stein,caulewi01,9.35,2,2,1.000,0,0,,1,4,.250,1,2,3,0,0,0,1,4,5,-2
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Wes Iwundu,iwundwe01,3.6666666666666665,2,3,.667,1,1,1.000,1,2,.500,0,0,0,0,0,0,0,0,6,4
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Boban MarjanoviÄ,marjabo01,3.6666666666666665,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,4
"Wed, Dec 30, 2020",American Airlines Center,Dallas Mavericks,Charlotte Hornets,Tyrell Terry,terryty01,3.6666666666666665,0,1,.000,0,1,.000,0,1,.000,0,0,0,1,0,0,0,0,0,4
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,LeBron James,jamesle01,35.21666666666667,11,23,.478,1,3,.333,3,5,.600,0,5,5,8,1,1,2,1,26,-1
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Dennis SchrÃ¶der,schrode01,33.78333333333333,9,15,.600,3,5,.600,0,0,,1,3,4,4,1,0,5,3,21,13
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Anthony Davis,davisan02,31.616666666666667,9,15,.600,0,2,.000,2,2,1.000,1,7,8,3,0,2,1,3,20,17
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Kentavious Caldwell-Pope,caldwke01,26.383333333333333,3,5,.600,2,3,.667,2,2,1.000,0,2,2,2,1,0,0,3,10,6
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Marc Gasol,gasolma01,20.55,2,2,1.000,0,0,,1,1,1.000,1,4,5,2,0,0,4,3,5,8
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Kyle Kuzma,kuzmaky01,24.15,2,7,.286,1,4,.250,1,2,.500,0,6,6,4,1,0,2,2,6,10
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Montrezl Harrell,harremo01,23.4,2,5,.400,0,0,,6,8,.750,3,6,9,1,0,0,2,3,10,6
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Wesley Matthews,matthwe02,22.383333333333333,6,6,1.000,6,6,1.000,0,0,,1,1,2,0,0,0,0,3,18,8
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Markieff Morris,morrima02,19.383333333333333,1,3,.333,0,2,.000,0,0,,0,6,6,1,0,0,1,3,2,-6
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Quinn Cook,cookqu01,1.0333333333333334,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,3,3
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Jared Dudley,dudleja01,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Alfonzo McKinnie,mckinal01,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,3
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,DeMar DeRozan,derozde01,36.016666666666666,7,12,.583,1,1,1.000,8,10,.800,0,5,5,6,1,1,2,2,23,-12
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Dejounte Murray,murrade01,34.983333333333334,12,19,.632,2,3,.667,3,3,1.000,0,7,7,7,1,0,4,3,29,-3
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Lonnie Walker IV,walkelo01,32.8,4,12,.333,1,4,.250,2,4,.500,0,4,4,3,1,0,2,1,11,-3
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Keldon Johnson,johnske04,24.35,3,9,.333,1,2,.500,0,0,,1,2,3,3,0,0,2,3,7,-4
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Jakob Poeltl,poeltja01,24.016666666666666,4,5,.800,0,0,,0,2,.000,3,4,7,1,1,0,0,3,8,-1
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Rudy Gay,gayru01,25.433333333333334,3,10,.300,2,7,.286,0,0,,1,2,3,1,1,1,0,0,8,-6
"Wed, Dec 30, 2020",AT&T Center,San Antonio Spurs,Los Angeles Lakers,Drew Eubanks,eubandr01,23.983333333333334,2,8,.250,0,0,,0,0,,1,4,5,0,0,2,0,5,4,-13
