Date,Arena,Visitor_Team,Home_Team,player_team,is_home,opponent,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,adv_TS%,adv_eFG%,adv_3PAr,adv_FTr,adv_ORB%,adv_DRB%,adv_TRB%,adv_AST%,adv_STL%,adv_BLK%,adv_TOV%,adv_USG%,adv_ORtg,adv_DRtg,adv_BPM
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Boston Celtics,True,Memphis Grizzlies,Carsen Edwards,edwarca01,12.0,4,8,0.5,1,3,0.333,0,0,,1,2,3,2,0,1,1,2,9,6.6,-6,0.563,0.563,0.375,0.0,9.5,17.4,13.6,24.2,0.0,6.7,11.1,31.8,115.0,106.0,-0.7
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Boston Celtics,True,Memphis Grizzlies,Tremont Waters,watertr01,6.3,1,1,1.0,0,0,,2,2,1.0,0,0,0,2,2,0,2,0,4,5.1,-7,1.064,1.0,0.0,2.0,0.0,0.0,0.0,36.8,14.5,0.0,51.5,26.1,116.0,85.0,15.9
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Boston Celtics,True,Memphis Grizzlies,Tacko Fall,fallta01,6.033333333333333,0,1,0.0,0,0,,2,2,1.0,1,0,1,0,0,2,0,0,2,3.4,-7,0.532,0.0,0.0,2.0,18.9,0.0,9.0,0.0,0.0,26.5,0.0,13.2,146.0,102.0,3.4
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Kyle Anderson,anderky01,28.116666666666667,3,11,0.273,0,4,0.0,3,4,0.75,0,4,4,9,0,1,8,2,9,1.5,-7,0.353,0.273,0.364,0.364,0.0,16.3,7.8,44.1,0.0,3.3,38.5,28.1,65.0,123.0,-10.7
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Dillon Brooks,brookdi01,27.883333333333333,6,18,0.333,2,9,0.222,2,2,1.0,3,2,5,2,1,0,3,2,16,7.1,-18,0.424,0.389,0.5,0.111,11.2,8.2,9.8,11.6,1.6,0.0,13.7,29.9,88.0,123.0,-6.5
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Jonas ValanÄiÅ«nas,valanjo01,24.166666666666668,7,11,0.636,1,1,1.0,5,7,0.714,4,7,11,1,0,0,5,2,20,14.1,-13,0.71,0.682,0.091,0.636,17.3,33.1,24.8,7.6,0.0,0.0,26.2,30.1,107.0,122.0,0.3
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Tyus Jones,jonesty01,22.816666666666666,3,7,0.429,0,2,0.0,0,0,,0,2,2,2,2,1,1,0,6,6.0,-24,0.429,0.429,0.286,0.0,0.0,10.0,4.8,12.5,4.0,4.0,12.5,13.4,89.0,114.0,-1.2
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Grayson Allen,allengr01,11.583333333333334,0,1,0.0,0,1,0.0,0,0,,0,1,1,2,0,0,1,0,0,0.0,-16,0.0,0.0,1.0,0.0,0.0,9.9,4.7,20.7,0.0,0.0,50.0,6.6,47.0,126.0,-9.8
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Desmond Bane,banede01,31.9,6,11,0.545,3,6,0.5,1,1,1.0,2,2,4,0,2,0,2,2,16,11.9,-10,0.699,0.682,0.545,0.091,6.5,7.2,6.8,0.0,2.9,0.0,14.9,16.1,119.0,120.0,1.6
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Brandon Clarke,clarkbr01,25.85,4,13,0.308,0,2,0.0,2,6,0.333,1,6,7,1,1,1,1,1,10,4.4,-7,0.32,0.308,0.154,0.462,4.0,26.5,14.8,5.7,1.8,3.6,6.0,24.5,72.0,116.0,-8.8
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Gorgui Dieng,dienggo01,23.833333333333332,6,10,0.6,2,5,0.4,3,3,1.0,2,4,6,2,1,0,0,2,17,16.6,-6,0.751,0.7,0.5,0.3,8.8,19.2,13.7,14.4,1.9,0.0,0.0,18.1,163.0,120.0,11.3
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,John Konchar,konchjo01,22.7,4,7,0.571,1,1,1.0,0,0,,0,3,3,5,1,0,0,1,9,10.7,3,0.643,0.643,0.143,0.0,0.0,15.1,7.2,33.5,2.0,0.0,0.0,11.7,151.0,120.0,8.2
"Wed, Dec 30, 2020",TD Garden,Memphis Grizzlies,Boston Celtics,Memphis Grizzlies,False,Boston Celtics,Sean McDermott,mcderse01,21.133333333333333,1,4,0.25,0,2,0.0,2,2,1.0,2,1,3,2,0,0,1,1,4,3.3,3,0.41,0.25,0.5,0.5,9.9,5.4,7.7,12.0,0.0,0.0,17.0,10.6,101.0,127.0,-5.6
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Gordon Hayward,haywago01,30.983333333333334,4,16,0.25,1,6,0.167,2,2,1.0,1,6,7,3,1,0,3,4,11,2.4,8,0.326,0.281,0.375,0.125,4.1,18.2,12.2,12.6,1.5,0.0,15.1,26.5,76.0,98.0,-13.1
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Terry Rozier,roziete01,30.183333333333334,8,17,0.471,2,7,0.286,0,0,,1,4,5,3,0,1,3,4,18,9.4,11,0.529,0.529,0.412,0.0,4.2,12.5,8.9,15.8,0.0,3.5,15.0,27.4,100.0,102.0,-4.3
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Bismack Biyombo,biyombi01,29.883333333333333,3,6,0.5,0,0,,3,5,0.6,4,2,6,4,0,1,2,5,9,8.1,8,0.549,0.5,0.0,0.833,16.9,6.3,10.8,16.8,0.0,3.6,19.6,14.1,122.0,104.0,-0.5
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Devonte' Graham,grahade01,29.316666666666666,3,8,0.375,2,5,0.4,1,1,1.0,0,0,0,5,2,0,1,2,9,8.3,20,0.533,0.5,0.625,0.125,0.0,0.0,0.0,21.5,3.3,0.0,10.6,13.3,125.0,102.0,1.6
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,P.J. Washington,washipj01,17.583333333333332,4,6,0.667,1,2,0.5,2,2,1.0,1,1,2,3,0,0,2,5,11,7.5,23,0.799,0.75,0.333,0.333,7.2,5.4,6.1,25.5,0.0,0.0,22.5,20.9,135.0,105.0,3.1
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Miles Bridges,bridgmi02,29.716666666666665,6,9,0.667,4,6,0.667,4,4,1.0,0,16,16,2,0,2,5,1,20,18.3,18,0.929,0.889,0.667,0.444,0.0,50.7,29.0,9.7,0.0,7.2,31.7,21.9,117.0,86.0,10.7
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,LaMelo Ball,ballla01,29.416666666666668,7,10,0.7,4,5,0.8,4,4,1.0,4,4,8,5,1,1,2,3,22,23.8,8,0.935,0.9,0.5,0.4,17.2,12.8,14.7,25.8,1.6,3.6,14.5,19.3,169.0,98.0,18.6
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Jalen McDaniels,mcdanja01,16.183333333333334,4,5,0.8,1,2,0.5,1,1,1.0,0,1,1,0,0,0,4,2,10,3.6,-9,0.919,0.9,0.4,0.2,0.0,5.8,3.3,0.0,0.0,0.0,42.4,24.1,82.0,106.0,-5.9
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Caleb Martin,martica02,14.35,2,3,0.667,0,0,,0,2,0.0,1,3,4,4,1,0,0,1,4,6.9,15,0.515,0.667,0.0,0.667,8.8,19.7,15.0,36.8,3.3,0.0,0.0,11.2,145.0,94.0,11.4
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Cody Martin,martico01,7.6,2,2,1.0,0,0,,0,0,,0,0,0,0,1,0,1,1,4,3.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,33.3,16.3,99.0,94.0,4.8
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Vernon Carey Jr.,careyve01,3.6666666666666665,0,2,0.0,0,1,0.0,0,0,,0,1,1,1,0,1,0,0,0,0.3,-4,0.0,0.0,0.5,0.0,0.0,25.7,14.7,30.4,0.0,29.1,0.0,22.5,42.0,86.0,-3.9
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Charlotte Hornets,False,Dallas Mavericks,Nick Richards,richani01,1.1166666666666667,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,109.0,-3.4
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Tim Hardaway Jr.,hardati02,27.516666666666666,7,10,0.7,3,6,0.5,1,1,1.0,0,2,2,1,1,0,1,0,18,15.1,-27,0.862,0.85,0.6,0.1,0.0,9.2,3.9,8.0,1.7,0.0,8.7,17.3,144.0,120.0,7.0
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Josh Richardson,richajo01,26.783333333333335,1,10,0.1,0,4,0.0,2,2,1.0,1,1,2,2,0,1,1,2,4,-1.3,-23,0.184,0.1,0.4,0.2,3.5,4.7,4.0,11.1,0.0,3.6,8.4,18.4,54.0,123.0,-16.1
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Dwight Powell,poweldw01,24.266666666666666,2,6,0.333,0,1,0.0,5,7,0.714,3,1,4,2,1,1,2,3,9,7.1,-21,0.496,0.333,0.167,1.167,11.6,5.2,8.9,13.2,2.0,4.0,18.1,19.0,103.0,119.0,-4.9
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Dorian Finney-Smith,finnedo01,24.083333333333332,2,8,0.25,1,6,0.167,0,0,,4,2,6,0,1,1,1,2,5,3.5,-22,0.313,0.313,0.75,0.0,15.6,10.5,13.4,0.0,2.0,4.0,11.1,15.5,79.0,117.0,-8.1
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Luka DonÄiÄ,doncilu01,24.066666666666666,4,10,0.4,0,5,0.0,4,7,0.571,0,2,2,5,2,0,3,3,12,7.3,-27,0.459,0.4,0.5,0.7,0.0,10.5,4.5,38.3,4.0,0.0,18.7,27.8,89.0,115.0,-4.0
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Maxi Kleber,klebima01,20.916666666666668,4,5,0.8,4,5,0.8,0,0,,1,5,6,1,0,2,2,1,12,12.0,-9,1.2,1.2,1.0,0.0,4.5,30.2,15.5,9.2,0.0,9.2,28.6,13.9,131.0,114.0,11.8
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Jalen Brunson,brunsja01,20.266666666666666,5,13,0.385,2,5,0.4,4,6,0.667,0,4,4,4,1,0,1,0,16,12.1,4,0.512,0.462,0.385,0.462,0.0,24.9,10.6,42.8,2.4,0.0,6.0,34.1,109.0,115.0,7.1
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Trey Burke,burketr01,19.766666666666666,1,9,0.111,1,6,0.167,0,0,,0,1,1,4,2,0,1,0,3,1.2,0,0.167,0.167,0.667,0.0,0.0,6.4,2.7,30.8,4.8,0.0,10.0,21.0,56.0,114.0,-9.2
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,James Johnson,johnsja01,19.25,3,8,0.375,0,2,0.0,1,3,0.333,2,4,6,4,2,1,0,1,7,9.5,10,0.376,0.375,0.25,0.375,9.8,26.2,16.8,37.6,5.0,5.0,0.0,20.1,105.0,106.0,6.8
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Josh Green,greenjo02,12.733333333333333,0,0,,0,0,,0,0,,1,1,2,0,0,0,1,0,0,0.0,10,,,,,7.4,9.9,8.5,0.0,0.0,0.0,100.0,3.3,45.0,124.0,-11.7
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Willie Cauley-Stein,caulewi01,9.35,2,2,1.0,0,0,,1,4,0.25,1,2,3,0,0,0,1,4,5,1.9,-2,0.665,1.0,0.0,2.0,10.1,27.0,17.3,0.0,0.0,0.0,21.0,21.2,91.0,119.0,-12.0
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Wes Iwundu,iwundwe01,3.6666666666666665,2,3,0.667,1,1,1.0,1,2,0.5,0,0,0,0,0,0,0,0,6,4.3,4,0.773,0.833,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,142.0,127.0,24.5
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Boban MarjanoviÄ,marjabo01,3.6666666666666665,1,2,0.5,0,0,,0,0,,0,1,1,0,0,0,0,0,2,1.3,4,0.5,0.5,0.0,0.0,0.0,34.4,14.7,0.0,0.0,0.0,0.0,22.7,98.0,118.0,-4.3
"Wed, Dec 30, 2020",American Airlines Center,Charlotte Hornets,Dallas Mavericks,Dallas Mavericks,True,Charlotte Hornets,Tyrell Terry,terryty01,3.6666666666666665,0,1,0.0,0,1,0.0,0,1,0.0,0,0,0,1,0,0,0,0,0,-0.4,4,0.0,0.0,1.0,1.0,0.0,0.0,0.0,38.5,0.0,0.0,0.0,16.3,38.0,127.0,-17.0
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,LeBron James,jamesle01,35.21666666666667,11,23,0.478,1,3,0.333,3,5,0.6,0,5,5,8,1,1,2,1,26,19.9,-1,0.516,0.5,0.13,0.217,0.0,14.5,7.9,35.2,1.4,2.2,7.4,34.4,112.0,106.0,3.3
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Dennis SchrÃ¶der,schrode01,33.78333333333333,9,15,0.6,3,5,0.6,0,0,,1,3,4,4,1,0,5,3,21,13.3,13,0.7,0.7,0.333,0.0,3.6,9.1,6.6,17.1,1.4,0.0,25.0,26.4,108.0,109.0,-0.2
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Anthony Davis,davisan02,31.616666666666667,9,15,0.6,0,2,0.0,2,2,1.0,1,7,8,3,0,2,1,3,20,17.2,17,0.63,0.6,0.133,0.133,3.9,22.6,14.1,14.1,0.0,4.8,5.9,23.8,128.0,105.0,4.2
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Kentavious Caldwell-Pope,caldwke01,26.383333333333333,3,5,0.6,2,3,0.667,2,2,1.0,0,2,2,2,1,0,0,3,10,9.5,6,0.85,0.8,0.6,0.4,0.0,7.7,4.2,9.0,1.8,0.0,0.0,9.9,177.0,108.0,5.7
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Marc Gasol,gasolma01,20.55,2,2,1.0,0,0,,1,1,1.0,1,4,5,2,0,0,4,3,5,2.5,8,1.025,1.0,0.0,0.5,6.0,19.9,13.6,11.3,0.0,0.0,62.1,14.0,89.0,110.0,-4.8
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Kyle Kuzma,kuzmaky01,24.15,2,7,0.286,1,4,0.25,1,2,0.5,0,6,6,4,1,0,2,2,6,4.3,10,0.381,0.357,0.571,0.286,0.0,25.4,13.9,18.9,2.0,0.0,20.2,18.2,84.0,105.0,-2.5
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Montrezl Harrell,harremo01,23.4,2,5,0.4,0,0,,6,8,0.75,3,6,9,1,0,0,2,3,10,7.9,6,0.587,0.4,0.0,1.6,15.8,26.2,21.5,4.9,0.0,0.0,19.0,20.0,117.0,109.0,-4.7
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Wesley Matthews,matthwe02,22.383333333333333,6,6,1.0,6,6,1.0,0,0,,1,1,2,0,0,0,0,3,18,16.0,8,1.5,1.5,1.0,0.0,5.5,4.6,5.0,0.0,0.0,0.0,0.0,11.9,290.0,113.0,21.0
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Markieff Morris,morrima02,19.383333333333333,1,3,0.333,0,2,0.0,0,0,,0,6,6,1,0,0,1,3,2,0.6,-6,0.333,0.333,0.667,0.0,0.0,31.6,17.3,5.7,0.0,0.0,25.0,9.2,64.0,108.0,-6.9
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Quinn Cook,cookqu01,1.0333333333333334,1,1,1.0,1,1,1.0,0,0,,0,0,0,0,0,0,0,0,3,2.7,3,1.5,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.1,300.0,114.0,88.5
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Jared Dudley,dudleja01,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,114.0,-2.3
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,Los Angeles Lakers,False,San Antonio Spurs,Alfonzo McKinnie,mckinal01,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,114.0,-3.9
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,DeMar DeRozan,derozde01,36.016666666666666,7,12,0.583,1,1,1.0,8,10,0.8,0,5,5,6,1,1,2,2,23,21.2,-12,0.701,0.625,0.083,0.833,0.0,17.1,7.7,26.1,1.3,2.4,10.9,22.9,133.0,121.0,5.5
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Dejounte Murray,murrade01,34.983333333333334,12,19,0.632,2,3,0.667,3,3,1.0,0,7,7,7,1,0,4,3,29,23.3,-3,0.714,0.684,0.158,0.158,0.0,24.6,11.2,40.8,1.4,0.0,16.4,31.2,121.0,122.0,7.4
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Lonnie Walker IV,walkelo01,32.8,4,12,0.333,1,4,0.25,2,4,0.5,0,4,4,3,1,0,2,1,11,5.3,-3,0.4,0.375,0.333,0.333,0.0,15.0,6.8,12.9,1.5,0.0,12.7,21.5,77.0,123.0,-8.2
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Keldon Johnson,johnske04,24.35,3,9,0.333,1,2,0.5,0,0,,1,2,3,3,0,0,2,3,7,2.1,-4,0.389,0.389,0.222,0.0,4.2,10.1,6.9,17.3,0.0,0.0,18.2,20.2,78.0,127.0,-10.1
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Jakob Poeltl,poeltja01,24.016666666666666,4,5,0.8,0,0,,0,2,0.0,3,4,7,1,1,0,0,3,8,9.1,-1,0.68,0.8,0.0,0.4,12.8,20.5,16.3,6.2,2.0,0.0,0.0,11.0,148.0,121.0,-0.2
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Rudy Gay,gayru01,25.433333333333334,3,10,0.3,2,7,0.286,0,0,,1,2,3,1,1,1,0,0,8,5.9,-6,0.4,0.4,0.7,0.0,4.0,9.7,6.6,5.5,1.9,3.4,0.0,17.6,88.0,120.0,-2.9
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Drew Eubanks,eubandr01,23.983333333333334,2,8,0.25,0,0,,0,0,,1,4,5,0,0,2,0,5,4,0.5,-13,0.25,0.25,0.0,0.0,4.3,20.5,11.6,0.0,0.0,7.1,0.0,14.9,60.0,119.0,-14.1
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Patty Mills,millspa02,22.25,3,7,0.429,2,5,0.4,4,4,1.0,1,2,3,4,2,0,0,1,12,14.0,-9,0.685,0.571,0.714,0.571,4.6,11.1,7.5,25.7,4.3,0.0,0.0,17.6,153.0,117.0,11.5
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Devin Vassell,vassede01,13.066666666666666,1,3,0.333,1,2,0.5,0,0,,0,2,2,0,1,0,0,0,3,2.9,-10,0.5,0.5,0.667,0.0,0.0,18.8,8.5,0.0,3.7,0.0,0.0,10.3,95.0,118.0,-0.9
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Tre Jones,jonestr01,1.0333333333333334,1,2,0.5,0,0,,0,0,,0,0,0,0,0,0,0,0,2,1.0,-3,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.7,106.0,129.0,-0.9
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Keita Bates-Diop,bateske01,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,129.0,-8.2
"Wed, Dec 30, 2020",AT&T Center,Los Angeles Lakers,San Antonio Spurs,San Antonio Spurs,True,Los Angeles Lakers,Luka Å amaniÄ,samanlu01,1.0333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,129.0,-8.5
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Kawhi Leonard,leonaka01,30.416666666666668,9,17,0.529,3,5,0.6,7,8,0.875,1,2,3,7,3,1,0,4,28,27.6,23,0.682,0.618,0.294,0.471,3.4,7.7,5.4,33.7,4.7,4.2,0.0,28.2,154.0,100.0,17.9
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Paul George,georgpa01,28.45,8,15,0.533,4,9,0.444,3,4,0.75,0,10,10,7,2,0,3,1,23,21.8,25,0.686,0.667,0.6,0.267,0.0,41.2,19.2,35.3,3.3,0.0,15.2,29.1,126.0,101.0,12.8
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Nicolas Batum,batumni01,26.433333333333334,4,6,0.667,2,2,1.0,1,2,0.5,2,3,5,3,1,0,0,1,11,13.0,26,0.799,0.833,0.333,0.333,7.7,13.3,10.3,13.7,1.8,0.0,0.0,10.9,174.0,108.0,7.6
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Serge Ibaka,ibakase01,23.15,4,11,0.364,3,5,0.6,0,0,,2,6,8,3,1,1,1,3,11,9.7,20,0.5,0.5,0.455,0.0,8.8,30.3,18.8,16.1,2.0,5.5,8.3,21.7,112.0,102.0,2.3
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Patrick Beverley,beverpa01,20.983333333333334,3,6,0.5,1,2,0.5,0,0,,2,2,4,0,2,0,0,4,7,6.4,23,0.583,0.583,0.333,0.0,9.7,11.2,10.4,0.0,4.5,0.0,0.0,12.0,132.0,102.0,-0.9
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Reggie Jackson,jacksre01,21.616666666666667,4,6,0.667,2,4,0.5,1,3,0.333,0,1,1,2,0,0,0,3,11,8.1,-1,0.751,0.833,0.667,0.5,0.0,5.4,2.5,11.7,0.0,0.0,0.0,14.2,151.0,114.0,0.4
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Lou Williams,willilo02,20.966666666666665,7,13,0.538,1,4,0.25,0,0,,0,5,5,2,1,0,1,0,15,11.6,10,0.577,0.577,0.308,0.0,0.0,27.9,13.0,14.8,2.3,0.0,7.1,27.9,110.0,105.0,0.3
"Wed, Dec 30, 2020",STAPLES Center,Portland Trail Blazers,Los Angeles Clippers,Los Angeles Clippers,True,Portland Trail Blazers,Luke Kennard,kennalu01,18.733333333333334,2,5,0.4,1,1,1.0,0,0,,0,0,0,1,0,0,2,1,5,0.6,-4,0.5,0.5,0.2,0.0,0.0,0.0,0.0,6.1,0.0,0.0,28.6,15.6,74.0,115.0,-11.5
