player_id,image_url
cissemo01,https://www.basketball-reference.com/req/202106291/images/headshots/cissemo01.jpg
cissosi01,https://www.basketball-reference.com/req/202106291/images/headshots/cissosi01.jpg
clarkbr01,https://www.basketball-reference.com/req/202106291/images/headshots/clarkbr01.jpg
clarkga01,https://www.basketball-reference.com/req/202106291/images/headshots/clarkga01.jpg
clarkja02,https://www.basketball-reference.com/req/202106291/images/headshots/clarkja02.jpg
clarkjo01,https://www.basketball-reference.com/req/202106291/images/headshots/clarkjo01.jpg
claxtni01,https://www.basketball-reference.com/req/202106291/images/headshots/claxtni01.jpg
claytwa01,https://www.basketball-reference.com/req/202106291/images/headshots/claytwa01.jpg
cliffni01,https://www.basketball-reference.com/req/202106291/images/headshots/cliffni01.jpg
clingdo01,https://www.basketball-reference.com/req/202106291/images/headshots/clingdo01.jpg
clownno01,https://www.basketball-reference.com/req/202106291/images/headshots/clownno01.jpg
coffeam01,https://www.basketball-reference.com/req/202106291/images/headshots/coffeam01.jpg
collida01,https://www.basketball-reference.com/req/202106291/images/headshots/collida01.jpg
colliis01,https://www.basketball-reference.com/req/202106291/images/headshots/colliis01.jpg
collijo01,https://www.basketball-reference.com/req/202106291/images/headshots/collijo01.jpg
colliyu01,https://www.basketball-reference.com/req/202106291/images/headshots/colliyu01.jpg
colliza01,https://www.basketball-reference.com/req/202106291/images/headshots/colliza01.jpg
comanch01,https://www.basketball-reference.com/req/202106291/images/headshots/comanch01.jpg
conlemi01,https://www.basketball-reference.com/req/202106291/images/headshots/conlemi01.jpg
connapa01,https://www.basketball-reference.com/req/202106291/images/headshots/connapa01.jpg
cookeja01,https://www.basketball-reference.com/req/202106291/images/headshots/cookeja01.jpg
cookqu01,https://www.basketball-reference.com/req/202106291/images/headshots/cookqu01.jpg
cooksxa01,https://www.basketball-reference.com/req/202106291/images/headshots/cooksxa01.jpg
cookty01,https://www.basketball-reference.com/req/202106291/images/headshots/cookty01.jpg
coopesh01,https://www.basketball-reference.com/req/202106291/images/headshots/coopesh01.jpg
cornepe01,https://www.basketball-reference.com/req/202106291/images/headshots/cornepe01.jpg
coulibi01,https://www.basketball-reference.com/req/202106291/images/headshots/coulibi01.jpg
councri01,https://www.basketball-reference.com/req/202106291/images/headshots/councri01.jpg
couside01,https://www.basketball-reference.com/req/202106291/images/headshots/couside01.jpg
covinro01,https://www.basketball-reference.com/req/202106291/images/headshots/covinro01.jpg
cowarce01,https://www.basketball-reference.com/req/202106291/images/headshots/cowarce01.jpg
craigto01,https://www.basketball-reference.com/req/202106291/images/headshots/craigto01.jpg
crawfis01,https://www.basketball-reference.com/req/202106291/images/headshots/crawfis01.jpg
crowdja01,https://www.basketball-reference.com/req/202106291/images/headshots/crowdja01.jpg
crutcja01,https://www.basketball-reference.com/req/202106291/images/headshots/crutcja01.jpg
cryerlj01,https://www.basketball-reference.com/req/202106291/images/headshots/cryerlj01.jpg
cuiyo01,https://www.basketball-reference.com/req/202106291/images/headshots/cuiyo01.jpg
culveja01,https://www.basketball-reference.com/req/202106291/images/headshots/culveja01.jpg
cumbeja01,https://www.basketball-reference.com/req/202106291/images/headshots/cumbeja01.jpg
cunnica01,https://www.basketball-reference.com/req/202106291/images/headshots/cunnica01.jpg
curryse01,https://www.basketball-reference.com/req/202106291/images/headshots/curryse01.jpg
curryst01,https://www.basketball-reference.com/req/202106291/images/headshots/curryst01.jpg
dadiepa01,https://www.basketball-reference.com/req/202106291/images/headshots/dadiepa01.jpg
daniedy01,https://www.basketball-reference.com/req/202106291/images/headshots/daniedy01.jpg
darlina01,https://www.basketball-reference.com/req/202106291/images/headshots/darlina01.jpg
dasiltr01,https://www.basketball-reference.com/req/202106291/images/headshots/dasiltr01.jpg
davisan02,https://www.basketball-reference.com/req/202106291/images/headshots/davisan02.jpg
davised01,https://www.basketball-reference.com/req/202106291/images/headshots/davised01.jpg
davisjd01,https://www.basketball-reference.com/req/202106291/images/headshots/davisjd01.jpg
davisjo06,https://www.basketball-reference.com/req/202106291/images/headshots/davisjo06.jpg
daviste02,https://www.basketball-reference.com/req/202106291/images/headshots/daviste02.jpg
daysda01,https://www.basketball-reference.com/req/202106291/images/headshots/daysda01.jpg
deckga01,https://www.basketball-reference.com/req/202106291/images/headshots/deckga01.jpg
dedmode01,https://www.basketball-reference.com/req/202106291/images/headshots/dedmode01.jpg
dekkesa01,https://www.basketball-reference.com/req/202106291/images/headshots/dekkesa01.jpg
delauja01,https://www.basketball-reference.com/req/202106291/images/headshots/delauja01.jpg
dellama01,https://www.basketball-reference.com/req/202106291/images/headshots/dellama01.jpg
demineg01,https://www.basketball-reference.com/req/202106291/images/headshots/demineg01.jpg
dennide01,https://www.basketball-reference.com/req/202106291/images/headshots/dennide01.jpg
dennira01,https://www.basketball-reference.com/req/202106291/images/headshots/dennira01.jpg
derozde01,https://www.basketball-reference.com/req/202106291/images/headshots/derozde01.jpg
diabamo01,https://www.basketball-reference.com/req/202106291/images/headshots/diabamo01.jpg
diakima01,https://www.basketball-reference.com/req/202106291/images/headshots/diakima01.jpg
diallch01,https://www.basketball-reference.com/req/202106291/images/headshots/diallch01.jpg
diallha01,https://www.basketball-reference.com/req/202106291/images/headshots/diallha01.jpg
diawamo01,https://www.basketball-reference.com/req/202106291/images/headshots/diawamo01.jpg
dickgr01,https://www.basketball-reference.com/req/202106291/images/headshots/dickgr01.jpg
dickihu01,https://www.basketball-reference.com/req/202106291/images/headshots/dickihu01.jpg
dienggo01,https://www.basketball-reference.com/req/202106291/images/headshots/dienggo01.jpg
diengou01,https://www.basketball-reference.com/req/202106291/images/headshots/diengou01.jpg
dilliro01,https://www.basketball-reference.com/req/202106291/images/headshots/dilliro01.jpg
dinwisp01,https://www.basketball-reference.com/req/202106291/images/headshots/dinwisp01.jpg
divindo01,https://www.basketball-reference.com/req/202106291/images/headshots/divindo01.jpg
doncilu01,https://www.basketball-reference.com/req/202106291/images/headshots/doncilu01.jpg
dorsety01,https://www.basketball-reference.com/req/202106291/images/headshots/dorsety01.jpg
dortlu01,https://www.basketball-reference.com/req/202106291/images/headshots/dortlu01.jpg
dosunay01,https://www.basketball-reference.com/req/202106291/images/headshots/dosunay01.jpg
dotsoda01,https://www.basketball-reference.com/req/202106291/images/headshots/dotsoda01.jpg
dotsode01,https://www.basketball-reference.com/req/202106291/images/headshots/dotsode01.jpg
doumbse01,https://www.basketball-reference.com/req/202106291/images/headshots/doumbse01.jpg
dowtije01,https://www.basketball-reference.com/req/202106291/images/headshots/dowtije01.jpg
doziepj01,https://www.basketball-reference.com/req/202106291/images/headshots/doziepj01.jpg
dragigo01,https://www.basketball-reference.com/req/202106291/images/headshots/dragigo01.jpg
drellhe01,https://www.basketball-reference.com/req/202106291/images/headshots/drellhe01.jpg
drumman01,https://www.basketball-reference.com/req/202106291/images/headshots/drumman01.jpg
duartch01,https://www.basketball-reference.com/req/202106291/images/headshots/duartch01.jpg
ducasal01,https://www.basketball-reference.com/req/202106291/images/headshots/ducasal01.jpg
dudleja01,https://www.basketball-reference.com/req/202106291/images/headshots/dudleja01.jpg
