Date,Arena,Home_Team,Visitor_Team,player_name,player_id,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Jevon Carter,carteje01,27.5,3,6,.500,2,5,.400,0,0,,0,2,2,2,0,0,0,1,8,-5
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Grayson Allen,allengr01,25.966666666666665,1,3,.333,0,1,.000,1,1,1.000,0,2,2,3,2,0,0,0,3,8
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Bobby Portis,portibo01,23.216666666666665,5,7,.714,1,1,1.000,1,2,.500,1,7,8,0,0,0,2,4,12,0
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Wesley Matthews,matthwe02,20.35,3,4,.750,1,2,.500,0,0,,0,1,1,1,0,0,0,1,7,14
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Pat Connaughton,connapa01,19.7,0,3,.000,0,2,.000,0,0,,2,2,4,0,0,0,0,3,0,-1
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,A.J. Green,greenaj01,18.15,3,7,.429,3,6,.500,0,0,,0,1,1,1,0,0,0,1,9,-1
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Goran DragiÄ,dragigo01,4.7,0,1,.000,0,0,,0,0,,0,0,0,0,1,0,2,0,0,-6
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Thanasis Antetokounmpo,antetth01,2.2333333333333334,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,MarJon Beauchamp,beaucma01,2.2333333333333334,0,0,,0,0,,0,0,,0,1,1,0,0,1,2,0,0,-6
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Bennedict Mathurin,mathube01,40.56666666666667,11,21,.524,1,5,.200,6,9,.667,2,7,9,2,2,0,0,1,29,-11
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Jordan Nwora,nworajo01,34.483333333333334,7,14,.500,3,6,.500,1,2,.500,0,2,2,2,1,0,1,3,18,-23
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Aaron Nesmith,nesmiaa01,30.833333333333332,7,9,.778,5,5,1.000,3,4,.750,0,2,2,3,3,1,1,3,22,-13
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Andrew Nembhard,nembhan01,27.683333333333334,6,15,.400,1,4,.250,2,2,1.000,0,2,2,15,0,0,1,2,15,-10
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Isaiah Jackson,jacksis01,22.45,4,10,.400,0,0,,1,1,1.000,1,2,3,1,0,3,1,5,9,-15
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Oshae Brissett,brissos01,24.2,4,9,.444,3,5,.600,1,2,.500,2,1,3,2,1,0,1,0,12,13
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,T.J. McConnell,mccontj01,20.266666666666666,6,8,.750,0,0,,0,0,,1,1,2,6,0,0,2,2,12,-8
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,Jalen Smith,smithja04,19.566666666666666,8,15,.533,1,5,.200,0,0,,4,2,6,4,1,0,1,6,17,0
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,George Hill,hillge01,13.966666666666667,0,0,,0,0,,2,2,1.000,0,0,0,1,1,0,0,1,2,0
"Wed, Mar 29, 2023",Gainbridge Fieldhouse,Indiana Pacers,Milwaukee Bucks,James Johnson,johnsja01,5.983333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,2
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Jabari Smith Jr.,smithja05,39.9,5,14,.357,1,5,.200,1,2,.500,3,9,12,2,1,0,1,3,12,-19
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Kevin Porter Jr.,porteke02,39.61666666666667,11,22,.500,4,10,.400,5,5,1.000,2,7,9,6,3,0,1,3,31,-14
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,KJ Martin,martike04,33.75,6,13,.462,3,5,.600,0,0,,2,5,7,1,0,0,0,2,15,-6
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Alperen ÅengÃ¼n,sengual01,33.31666666666667,10,16,.625,0,0,,1,3,.333,8,4,12,2,1,1,2,3,21,-15
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Jalen Green,greenja05,32.28333333333333,5,13,.385,0,4,.000,4,9,.444,1,2,3,5,2,0,2,3,14,-12
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Tari Eason,easonta01,22.35,0,6,.000,0,2,.000,0,0,,3,3,6,1,0,0,1,1,0,7
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Josh Christopher,chrisjo01,17.25,6,10,.600,0,2,.000,2,2,1.000,0,0,0,4,1,0,1,0,14,3
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Usman Garuba,garubus01,14.566666666666666,2,3,.667,0,1,.000,0,0,,1,1,2,0,1,0,0,2,4,6
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Daishen Nix,nixda01,6.966666666666667,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,1,2,1,3,5
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Mikal Bridges,bridgmi01,40.36666666666667,8,17,.471,4,6,.667,7,8,.875,2,4,6,6,0,1,3,3,27,14
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Spencer Dinwiddie,dinwisp01,38.483333333333334,8,11,.727,3,4,.750,1,4,.250,0,4,4,11,1,0,1,3,20,20
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Cameron Johnson,johnsca02,35.5,11,18,.611,5,9,.556,4,4,1.000,0,7,7,5,1,1,2,2,31,17
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Nic Claxton,claxtni01,35.483333333333334,8,10,.800,0,0,,2,4,.500,2,8,10,2,1,3,1,3,18,8
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Dorian Finney-Smith,finnedo01,27.366666666666667,2,8,.250,2,7,.286,0,0,,1,4,5,2,1,2,1,2,6,3
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Royce O'Neale,onealro01,25.933333333333334,3,7,.429,3,5,.600,0,0,,1,4,5,4,0,0,1,4,9,6
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Seth Curry,curryse01,12.65,1,2,.500,0,1,.000,1,1,1.000,0,0,0,0,0,0,0,0,3,-4
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Day'Ron Sharpe,sharpda01,7.216666666666667,2,3,.667,0,0,,0,2,.000,2,1,3,0,0,1,0,0,4,-1
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Yuta Watanabe,watanyu01,6.983333333333333,0,2,.000,0,2,.000,2,2,1.000,0,0,0,1,0,0,0,0,2,-11
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Joe Harris,harrijo01,5.75,0,1,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,0,0,-5
"Wed, Mar 29, 2023",Barclays Center,Brooklyn Nets,Houston Rockets,Edmond Sumner,sumneed01,4.266666666666667,1,3,.333,0,0,,1,2,.500,0,0,0,0,0,1,2,1,3,-2
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Tyler Herro,herroty01,35.55,6,16,.375,2,10,.200,2,2,1.000,0,2,2,1,0,0,0,1,16,6
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Bam Adebayo,adebaba01,35.4,4,10,.400,0,0,,1,2,.500,0,11,11,4,1,0,3,2,9,-6
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Jimmy Butler,butleji01,34.68333333333333,5,10,.500,0,0,,2,2,1.000,2,1,3,6,0,0,1,1,12,-8
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Gabe Vincent,vincega01,31.05,8,11,.727,4,5,.800,1,2,.500,0,3,3,3,2,0,1,0,21,-12
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Kevin Love,loveke01,16.233333333333334,2,8,.250,1,7,.143,0,0,,0,4,4,2,1,0,0,1,5,5
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Duncan Robinson,robindu01,27.883333333333333,4,7,.571,4,6,.667,0,0,,0,0,0,0,0,0,3,3,12,-11
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Caleb Martin,martica02,25.15,2,5,.400,1,4,.250,1,2,.500,1,4,5,0,0,0,0,4,6,-8
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Victor Oladipo,oladivi01,18.55,3,10,.300,1,7,.143,2,2,1.000,0,2,2,3,1,0,2,2,9,-3
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Cody Zeller,zelleco01,12.6,1,2,.500,0,0,,0,2,.000,3,2,5,1,0,0,1,1,2,-3
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Max Strus,strusma01,2.8833333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,3,0,-5
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Quentin Grimes,grimequ01,36.0,8,14,.571,5,10,.500,2,3,.667,0,8,8,4,1,0,2,4,23,3
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,RJ Barrett,barrerj01,33.733333333333334,4,13,.308,2,6,.333,2,4,.500,1,4,5,0,0,1,2,1,12,-1
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Jalen Brunson,brunsja01,30.133333333333333,5,11,.455,1,3,.333,1,1,1.000,0,2,2,3,0,0,3,2,12,9
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Mitchell Robinson,robinmi01,19.05,1,3,.333,0,0,,0,0,,3,3,6,1,0,1,1,1,2,-3
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Julius Randle,randlju01,14.7,1,5,.200,0,2,.000,1,2,.500,2,3,5,1,0,0,2,1,3,-3
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Immanuel Quickley,quickim01,31.766666666666666,8,14,.571,2,5,.400,6,11,.545,0,1,1,4,3,0,1,0,24,14
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Isaiah Hartenstein,harteis01,28.95,3,5,.600,0,0,,0,2,.000,1,8,9,2,2,1,1,3,6,12
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Josh Hart,hartjo01,28.6,6,7,.857,1,1,1.000,0,0,,2,6,8,3,2,0,3,2,13,12
"Wed, Mar 29, 2023",Madison Square Garden (IV),New York Knicks,Miami Heat,Obi Toppin,toppiob01,17.066666666666666,2,4,.500,2,4,.500,0,0,,0,3,3,4,0,0,0,0,6,2
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Kyrie Irving,irvinky01,40.1,8,17,.471,3,7,.429,4,4,1.000,1,5,6,5,2,0,1,1,23,-1
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Luka DonÄiÄ,doncilu01,37.166666666666664,9,20,.450,4,9,.444,2,2,1.000,1,9,10,8,0,1,4,3,24,-7
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Tim Hardaway Jr.,hardati02,36.416666666666664,8,15,.533,5,10,.500,0,0,,0,2,2,2,0,0,1,4,21,9
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Reggie Bullock,bullore01,33.233333333333334,3,10,.300,1,8,.125,0,0,,0,6,6,1,0,0,3,4,7,-17
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Dwight Powell,poweldw01,10.616666666666667,1,1,1.000,0,0,,1,4,.250,1,1,2,1,0,0,1,3,3,-2
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Maxi Kleber,klebima01,25.933333333333334,1,4,.250,1,4,.250,2,2,1.000,0,2,2,2,0,1,3,3,5,0
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Josh Green,greenjo02,19.733333333333334,2,5,.400,1,3,.333,1,1,1.000,2,1,3,1,0,0,0,1,6,-15
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Jaden Hardy,hardyja02,18.383333333333333,2,7,.286,2,4,.500,2,2,1.000,0,2,2,4,0,1,0,1,8,1
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Christian Wood,woodch01,12.25,3,3,1.000,1,1,1.000,2,3,.667,2,2,4,0,1,0,0,1,9,-10
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,JaVale McGee,mcgeeja01,6.166666666666667,1,1,1.000,0,0,,0,0,,1,2,3,0,0,0,1,1,2,2
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,James Harden,hardeja01,38.35,4,14,.286,2,6,.333,5,7,.714,2,2,4,12,3,0,2,3,15,3
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Tyrese Maxey,maxeyty01,34.43333333333333,6,13,.462,4,9,.444,6,6,1.000,0,4,4,4,2,0,1,3,22,8
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Joel Embiid,embiijo01,33.13333333333333,8,17,.471,1,3,.333,8,9,.889,1,8,9,3,1,1,4,4,25,10
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Tobias Harris,harrito02,32.516666666666666,5,7,.714,0,2,.000,3,3,1.000,0,4,4,2,1,0,0,2,13,-7
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,P.J. Tucker,tuckepj01,19.166666666666668,1,3,.333,0,1,.000,0,0,,1,5,6,0,0,0,0,0,2,-6
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,De'Anthony Melton,meltode01,32.61666666666667,5,9,.556,5,6,.833,2,4,.500,4,2,6,1,0,0,2,2,17,16
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Georges Niang,niangge01,19.366666666666667,5,9,.556,4,7,.571,0,0,,0,2,2,2,1,2,0,2,14,3
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Jalen McDaniels,mcdanja01,15.483333333333333,1,4,.250,1,2,.500,0,0,,0,2,2,1,0,0,0,2,3,15
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Paul Reed,reedpa01,14.866666666666667,2,4,.500,0,0,,1,1,1.000,3,2,5,1,1,1,1,1,5,-2
"Wed, Mar 29, 2023",Wells Fargo Center,Philadelphia 76ers,Dallas Mavericks,Danuel House Jr.,houseda01,0.06666666666666667,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,0,0,0
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Anthony Davis,davisan02,38.63333333333333,13,20,.650,1,1,1.000,11,14,.786,5,4,9,4,2,2,0,1,38,16
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,D'Angelo Russell,russeda01,35.78333333333333,7,12,.583,2,4,.500,1,3,.333,1,3,4,4,1,0,3,1,17,35
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,LeBron James,jamesle01,31.266666666666666,10,19,.526,1,3,.333,4,4,1.000,3,5,8,4,2,0,4,2,25,23
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Austin Reaves,reaveau01,28.866666666666667,7,8,.875,1,2,.500,4,4,1.000,0,2,2,5,1,0,1,0,19,28
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Jarred Vanderbilt,vandeja01,24.733333333333334,3,5,.600,2,3,.667,0,0,,1,6,7,2,1,0,0,3,8,11
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Dennis SchrÃ¶der,schrode01,20.95,2,7,.286,0,2,.000,4,5,.800,2,1,3,1,0,1,2,0,8,-14
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Troy Brown Jr.,browntr01,20.316666666666666,0,3,.000,0,2,.000,0,0,,0,4,4,0,1,0,0,5,0,-6
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Rui Hachimura,hachiru01,16.2,3,6,.500,0,1,.000,0,0,,1,3,4,1,0,0,1,1,6,-7
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Malik Beasley,beaslma01,10.416666666666666,0,3,.000,0,1,.000,0,0,,0,1,1,1,2,0,4,0,0,-20
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Wenyen Gabriel,gabriwe01,10.216666666666667,0,1,.000,0,0,,0,0,,0,3,3,0,0,0,0,0,0,-3
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Davon Reed,reedda01,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-4
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Lonnie Walker IV,walkelo01,1.3,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-4
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,DeMar DeRozan,derozde01,38.516666666666666,9,15,.600,0,2,.000,4,6,.667,0,4,4,5,2,2,3,1,22,-20
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Nikola VuÄeviÄ,vucevni01,36.45,12,16,.750,3,4,.750,2,2,1.000,3,9,12,6,0,0,2,4,29,-22
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Zach LaVine,lavinza01,35.55,8,14,.571,0,2,.000,0,0,,0,2,2,6,3,0,5,3,16,-24
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Patrick Beverley,beverpa01,24.75,0,5,.000,0,5,.000,0,0,,0,2,2,1,1,1,1,1,0,-32
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Alex Caruso,carusal01,18.866666666666667,2,4,.500,1,3,.333,0,0,,1,1,2,3,1,0,0,1,5,-5
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Coby White,whiteco01,25.65,6,11,.545,3,7,.429,2,2,1.000,0,2,2,9,1,0,1,4,17,18
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Patrick Williams,willipa01,24.166666666666668,1,7,.143,0,5,.000,0,0,,0,1,1,1,1,1,1,2,2,-3
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Ayo Dosunmu,dosunay01,18.916666666666668,5,9,.556,1,3,.333,1,1,1.000,0,3,3,0,0,0,0,3,12,17
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Derrick Jones Jr.,jonesde02,12.05,2,5,.400,1,1,1.000,0,0,,1,1,2,0,1,0,1,1,5,8
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Javonte Green,greenja02,2.4833333333333334,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,2,0,0
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Dalen Terry,terryda01,1.3,0,1,.000,0,1,.000,2,2,1.000,0,1,1,0,0,0,0,0,2,4
"Wed, Mar 29, 2023",United Center,Chicago Bulls,Los Angeles Lakers,Carlik Jones,jonesca03,1.3,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,4
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Russell Westbrook,westbru01,35.5,13,18,.722,5,5,1.000,5,9,.556,1,3,4,10,0,2,2,1,36,3
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Terance Mann,mannte01,35.2,3,6,.500,1,3,.333,4,4,1.000,1,1,2,3,1,0,0,3,11,18
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Eric Gordon,gordoer01,27.533333333333335,3,6,.500,2,5,.400,6,6,1.000,0,2,2,2,1,0,2,0,14,-6
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Ivica Zubac,zubaciv01,22.9,4,7,.571,0,0,,2,5,.400,0,7,7,0,0,1,1,5,10,9
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Nicolas Batum,batumni01,19.316666666666666,1,5,.200,1,5,.200,1,1,1.000,0,3,3,1,0,0,2,1,4,-8
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Robert Covington,covinro01,31.766666666666666,9,10,.900,7,7,1.000,2,2,1.000,0,4,4,2,3,0,2,4,27,11
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Norman Powell,powelno01,24.166666666666668,4,9,.444,2,6,.333,3,4,.750,0,1,1,1,2,0,4,3,13,1
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Mason Plumlee,plumlma01,22.016666666666666,3,3,1.000,0,0,,0,0,,0,4,4,3,0,0,1,3,6,6
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Bones Hyland,hylanbo01,21.6,8,14,.571,4,6,.667,0,0,,1,4,5,6,1,1,1,1,20,11
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Ja Morant,moranja01,35.28333333333333,11,28,.393,2,9,.222,12,12,1.000,0,4,4,9,3,0,8,3,36,-6
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Dillon Brooks,brookdi01,33.7,12,24,.500,2,9,.222,4,6,.667,1,5,6,4,1,1,0,3,30,1
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Luke Kennard,kennalu01,32.78333333333333,5,9,.556,1,3,.333,1,1,1.000,1,3,4,2,0,1,0,1,12,-8
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Santi Aldama,aldamsa01,32.63333333333333,6,7,.857,2,2,1.000,3,4,.750,3,5,8,1,1,1,2,2,17,-1
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Xavier Tillman Sr.,tillmxa01,31.166666666666668,7,8,.875,0,0,,2,3,.667,5,4,9,5,1,1,1,5,16,-16
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,David Roddy,roddyda01,31.066666666666666,3,8,.375,2,5,.400,0,0,,1,4,5,1,1,0,0,2,8,-11
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Jake LaRavia,laravja01,21.5,2,4,.500,2,4,.500,0,0,,2,1,3,0,0,0,0,1,6,1
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Kennedy Chandler,chandke01,12.716666666666667,2,3,.667,0,0,,0,0,,0,2,2,3,1,0,1,2,4,-3
"Wed, Mar 29, 2023",FedEx Forum,Memphis Grizzlies,Los Angeles Clippers,Kenneth Lofton Jr.,loftoke01,9.15,1,4,.250,0,0,,1,2,.500,1,3,4,1,0,0,1,1,3,-2
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Killian Hayes,hayeski01,31.6,5,14,.357,1,4,.250,0,0,,0,6,6,5,0,0,1,3,11,-5
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Jaden Ivey,iveyja01,31.033333333333335,8,18,.444,5,8,.625,3,3,1.000,0,2,2,9,0,0,5,6,24,-7
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,James Wiseman,wisemja01,28.8,7,9,.778,0,0,,0,0,,2,9,11,0,0,0,3,3,14,-11
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Marvin Bagley III,baglema01,22.8,3,5,.600,1,2,.500,1,1,1.000,0,3,3,3,0,1,0,1,8,-1
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Isaiah Livers,liveris01,21.033333333333335,0,3,.000,0,2,.000,0,0,,0,4,4,1,1,1,1,1,0,-11
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Cory Joseph,josepco01,33.31666666666667,5,10,.500,3,6,.500,0,0,,1,1,2,5,0,0,2,0,13,9
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Eugene Omoruyi,omorueu01,27.983333333333334,5,8,.625,3,5,.600,1,2,.500,2,3,5,2,0,0,2,2,14,0
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,R.J. Hampton,hamptrj01,24.216666666666665,3,9,.333,3,6,.500,3,4,.750,1,2,3,2,0,0,2,3,12,11
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Jalen Duren,durenja01,19.2,4,4,1.000,0,0,,2,4,.500,4,2,6,0,0,1,1,3,10,10
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Luguentz Dort,dortlu01,38.21666666666667,7,15,.467,3,7,.429,3,5,.600,3,3,6,1,3,0,1,3,20,9
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Jalen Williams,willija06,37.0,11,19,.579,1,1,1.000,4,4,1.000,3,5,8,6,0,1,4,3,27,-4
"Wed, Mar 29, 2023",Paycom Center,Oklahoma City Thunder,Detroit Pistons,Josh Giddey,giddejo01,34.483333333333334,6,19,.316,0,1,.000,6,7,.857,1,4,5,7,1,0,0,1,18,11
